id,videoId,author,text,date,likeCount
UgzwyPKvu_Vu-Uq53Et4AaABAg,y-vH6Pf6T94,@michaxlsr,"Help when I off the data and internet it says ""your spotify is offline"" but I already pay the spotify premium help I cant use my premium 😭😭😭😭",2024-12-24T09:38:11Z,7
Ugy5cxMixUC1ayVWyq14AaABAg,y-vH6Pf6T94,@valmdim,OnePlus device purchase 4 month free subscription,2024-08-09T10:21:21Z,9
UgySDPvw7UUJAnAlWsN4AaABAg,y-vH6Pf6T94,@ukiyochann,Omgggg I love your voice 😭. It felt lije heaven. 🥺💕,2023-12-05T11:49:35Z,3
Ugwta2buq0X4dcNpcDF4AaABAg,y-vH6Pf6T94,@lalalalisaicon,Happy fool day🙂😹😑,2024-04-06T15:34:39Z,87
UgzmSApEsFT2tV1sHTF4AaABAg,y-vH6Pf6T94,@BreachEvent,This is real but only available for selected accounts or may be student accounts only,2025-10-12T18:44:28Z,2
UgyqTYW5o034Ke42pQ54AaABAg,y-vH6Pf6T94,@bruuuuh-j3p,Bro there is a prob with me I clicked on the Spotify free trial and it shows you want to add a payment method so I added it as playstore. After that I cancelled my package then I realised that they took my money.i cancelled it but no return money,2025-08-31T14:14:13Z,2
UgwlIrj_8PAFfFlu9h54AaABAg,y-vH6Pf6T94,@chaitanyakamble3756,Nice Edit bruh. And people believes it,2024-03-22T16:24:57Z,25
Ugx5H56Aq_geX9emswZ4AaABAg,y-vH6Pf6T94,@anitagangarde22,Blood is white . Hello not scammed but you got trapped,2026-02-01T05:38:07Z,0
UgwhboCDHkxCsdcJuPJ4AaABAg,y-vH6Pf6T94,@RosadesaCencero,Kalukuhan nagbabayad ako 75 lagi pano ba maalis ito,2025-08-14T19:17:44Z,2
UgxhkE2R2WMTjsiGkqB4AaABAg,y-vH6Pf6T94,@Ale123Z,There is no setting option in Spotify.😅😂,2024-12-17T02:01:34Z,0
Ugz54IJTWYuk39iBH5d4AaABAg,y-vH6Pf6T94,@AmineElMoussaoui,Can’t claim the coupon scammed,2025-06-04T20:27:31Z,0
UgxAAy0ZGc9YUx81xFl4AaABAg,y-vH6Pf6T94,@quantaviouszingeltonthe3rd514,It is Real. But it's only for first time users..,2024-08-17T05:04:24Z,4
UgxLtalKNOHRBSnx2394AaABAg,y-vH6Pf6T94,@_.koushikk_,"It’s showing as an individual plan, can i change the plan(eg: duo,family) after the trial? Or I won’t be allowed and will be only able to use individual plan?",2023-10-21T19:59:09Z,1
UgwjhxWFtNXUoyX8YvV4AaABAg,y-vH6Pf6T94,@Funnyvideosbaba77,upi not supported,2024-11-26T15:53:15Z,1
UgzGbXproi3QqylLT9t4AaABAg,y-vH6Pf6T94,@Subhash999Yt-u1s,Music acha hai 😅,2025-09-20T19:09:55Z,0
UgxgYqo4AZEkU7k09Tl4AaABAg,y-vH6Pf6T94,@JaliyahRix,Bruh it doesn’t work!😢,2025-02-22T06:52:15Z,7
UgyLTTA23p9uzvxwzL54AaABAg,y-vH6Pf6T94,@Canned_tuna7,Where's is the a link??,2024-03-07T12:05:45Z,46
UgxEp9BdWB0PYgVUFvh4AaABAg,y-vH6Pf6T94,@Abhibreakdown01,Bro website name please,2026-02-14T05:50:11Z,0
Ugy1aA9I7_Mfrp4mrE94AaABAg,y-vH6Pf6T94,@Kaansbz,İ bought it,2024-06-29T19:48:09Z,2
UgwTTfzP6DPzHoAi_y94AaABAg,y-vH6Pf6T94,@SUCORINBRAGNZA,Website name Spotify,2024-07-11T13:46:35Z,0
UgwCbu3z_-Bb1fzBgfJ4AaABAg,y-vH6Pf6T94,@Chup_Ho_Satvi_fail,Asking 119 to get this trial offer,2023-03-08T13:59:51Z,2
UgyCDFjpS3eXRGK6wSp4AaABAg,y-vH6Pf6T94,@ArvinHular,😢,2024-06-23T00:44:15Z,0
UgzcX7yakt8NgVrLVhh4AaABAg,y-vH6Pf6T94,@m1sssp3ll3d_GT,Link?,2023-12-10T23:29:25Z,2
UgxgAeNzl9To2TT34eV4AaABAg,y-vH6Pf6T94,@Zakki786,where is link?,2023-03-25T12:21:10Z,7
UgyZteX6sNzhlcK-Idl4AaABAg,y-vH6Pf6T94,@ae.mxedits,Buw😢,2024-08-21T12:38:32Z,0
Ugy8cZhmLVaNR0TyaOB4AaABAg,y-vH6Pf6T94,@EltonRoneyLima,Deslike,2024-07-05T15:12:52Z,1
Ugw5hUgeuR3F5RkTq8t4AaABAg,y-vH6Pf6T94,@11SanicYT,Ummmmm,2024-06-20T04:42:12Z,0
UgwwdSF23ODpP7oxOQx4AaABAg,y-vH6Pf6T94,@walterpj6447,How many devices can be connected?,2023-10-20T15:00:13Z,2
UgxvhvBsZtyoCk3JCNV4AaABAg,y-vH6Pf6T94,@sajjadal-gish3my370,Don't work and my comment gonna get deleted,2023-12-26T11:30:01Z,5
UgwqK1Vlk6fq9bkIIpB4AaABAg,y-vH6Pf6T94,@SmartAndTechIT,https://youtu.be/NNepXVJ5hbA,2025-03-22T22:44:56Z,3
UgyspCDM_wvkqPH67LZ4AaABAg,y-vH6Pf6T94,@shresthyadav1809,Link?,2024-02-09T15:43:33Z,1
UgwLT-wxUct3vwARNn54AaABAg,y-vH6Pf6T94,@PrincePeno,Link????,2024-04-08T21:48:04Z,13
UgwZx5qmtBoz9v-bAY54AaABAg,60D6Fl_mKfE,@relaxedminds2227,Spotify be like thanks for letting us know 😂,2023-11-28T15:33:34Z,4856
UgzvBWcfUe_MiFHBo-p4AaABAg,60D6Fl_mKfE,@editoryash219,Spotify be like: Tera toh game bajana padega 😂😂😂,2023-12-03T06:31:13Z,1476
UgxKBDYQTU_x5RV3qUJ4AaABAg,60D6Fl_mKfE,@dharmanshugupta2964,Yee Banda Spotify kee cheat code leaks kar rha hai 😂😂😂,2024-02-14T03:08:40Z,195
UgwMI0wqe_2K6LVkZIx4AaABAg,60D6Fl_mKfE,@sid7770,dam bro showed me a trick which everyone had discovered in 2016 with Netflix,2023-12-21T17:51:52Z,628
UgxCXkGCKsV4A7vNoft4AaABAg,60D6Fl_mKfE,@namanjain5763,Engineers at Spotify be like oh shit we forget to put this regex check,2023-12-05T06:06:44Z,933
UgzUafpTtl3MsyvLzA14AaABAg,60D6Fl_mKfE,@sameerprogaming9752,Spootify be like sab ko bta do aur loss kar do,2023-11-28T10:04:09Z,354
UgwzwsXH3WUKo9wnMyh4AaABAg,60D6Fl_mKfE,@chintujaat6351,Spotify users know that ad not comes between any song it comes after ending the song,2023-12-04T13:51:27Z,321
UgzH3hTDF0pRErd46F94AaABAg,60D6Fl_mKfE,@im_mihirr,Le me the legend who is using Spotify mod version for using Spotify without any adds 💀☠️🗿🗿🗿🗿,2023-12-09T12:53:55Z,444
Ugw5SWQrmjoS0tUuRCt4AaABAg,60D6Fl_mKfE,@_Shanvi-ki-Rasoi681.,Sponsored by Overlays😅,2023-11-28T10:10:12Z,227
UgzZ4RiU9SC2pM5Bn-x4AaABAg,60D6Fl_mKfE,@dharmikkashyap3974,Meanwhile Spotify developers watching this 😂😂😊,2023-11-29T06:05:09Z,93
UgxDcLw-D__4d557Uix4AaABAg,60D6Fl_mKfE,@real_Daaku,Spotify mod version users laughing in corner 😂😂😂,2023-11-30T14:54:47Z,243
UgwRINUmrh5-LNaN4Vd4AaABAg,60D6Fl_mKfE,@cricketcentury402,Vanced YouTube m8usic user like this 👍😅😂,2023-11-29T13:14:09Z,32
UgwcbTHHa8iwO48usY14AaABAg,60D6Fl_mKfE,@dhairyapatel2570,Bhai mene to spotify ka premium bhi nahi liya fir bhi mere songs ke bich me na ads ati hai and me song aage phiche bhi kar sakta hu. Right now I feel so lucky 😇😆,2023-12-07T03:26:51Z,4
UgyW2WEu8L7-dgiUb054AaABAg,60D6Fl_mKfE,@Utkarsh_kamble_,Big fan from Solapur ❤😊,2023-11-28T10:59:25Z,11
Ugw2eap0CrgFxT5xvsB4AaABAg,60D6Fl_mKfE,@Zynteix,Youtube for sure kyuki us me aap koi sa bhi video download kar sakte ho and ad bhi band ho ja te hai and YT music me koi sa bhi song sun sakte hai and download bhi kar sakte hai 🙂,2023-12-20T14:21:03Z,4
UgxajTEJ1EklAIH3l454AaABAg,60D6Fl_mKfE,@lakshyaside3263,Hacker hai bhai hacker hai 😂😂,2023-12-11T12:45:49Z,2
Ugw2hF9Kw6cqK5Tipl54AaABAg,60D6Fl_mKfE,@________________D,Pirated users 🗿,2023-12-05T07:59:14Z,23
Ugwz0zwpzPnCJciNe8x4AaABAg,60D6Fl_mKfE,@jayantgajbhiye8147,Aage- pichhe krne ke liye bs back me Spotify run kr lo aur notification bar se aage pichhe krlo,2024-07-12T14:49:49Z,2
Ugwk54K9GulYG0xR3pB4AaABAg,60D6Fl_mKfE,@cool7385-f1w,Ma chudae spotify mai direct song download krlunga,2023-12-05T07:23:41Z,7
Ugye22cVtdZeIi7JSgZ4AaABAg,60D6Fl_mKfE,@agamdeepsingh8031,Bhai iPhone ke liye bhi bata de,2023-12-13T11:13:52Z,1
UgytpQCTQTATHg-DtAh4AaABAg,60D6Fl_mKfE,@samikshabhat34,Mod apk Legends assemble 😂,2023-11-28T17:38:58Z,61
UgzJhge3eVRd3Rb4GyV4AaABAg,60D6Fl_mKfE,@gauravpatil-m1g,Hacker hai bhai Hacker 😂😂😂😂😂❤,2023-12-03T10:54:00Z,2
UgzfypLvVByaLpjYc9R4AaABAg,60D6Fl_mKfE,@akankshashukla2492,Meanwhile me using YT music 😂😂😂,2024-09-06T13:05:26Z,5
UgyU3n1aalbX1YcnBdx4AaABAg,60D6Fl_mKfE,@Tredien_,"I hate spotify man , ads sunte sunte bichmei gaane aajate hai 😑",2023-12-04T13:44:00Z,34
Ugz7gsF-UpYsGfp9NlJ4AaABAg,60D6Fl_mKfE,@uchihasasuke1015,Bhai mai toh mod wala use karta hu 😂,2023-12-26T16:02:17Z,0
UgxnxL2DvTVCFj3As294AaABAg,60D6Fl_mKfE,@ArunSinghDhaliwal,People with their own MP3 collection laughing in corner 😂,2023-12-22T08:54:50Z,8
UgxFjN-54_WqF9wJyPx4AaABAg,60D6Fl_mKfE,@ManshiSingha-v8p,Sabse badhiya mod apk use kro mai to whi karta hun 😂😂,2023-12-04T16:59:48Z,1
UgwnQjQoxUJLggBxCnV4AaABAg,60D6Fl_mKfE,@albatrossgaming9816,Lekin 1 ₹ to jata hai naa😂😂,2023-12-03T09:49:43Z,30
UgySS4d7AKKq3bAbmwd4AaABAg,60D6Fl_mKfE,@darkkaye2241,Me who uses working mod apk😂😂😅,2023-12-08T09:59:00Z,2
UgxQ7xRlJlzNI_mMJjB4AaABAg,60D6Fl_mKfE,@sonu_kakandhe1382,Meanwhile me who's using Spotify mod from last 1 year😂😂,2023-12-01T09:19:57Z,13
Ugy2WBrA16wq6AnQl4N4AaABAg,60D6Fl_mKfE,@SHIVA_99_FF_shorts,Spotify ka kya jarurat feko usse kachre mei ham toh download karke sunte hai without any ad 😂😂,2023-12-02T09:05:47Z,1
UgxB2hEqdJyCAEo7Zr94AaABAg,60D6Fl_mKfE,@AhadKhan-fm6rz,Thanks Bro 👍 ❤❤,2023-11-29T10:18:30Z,3
UgxJpVj420hx9aOFVd14AaABAg,60D6Fl_mKfE,@Shubhchintak69,Maine bhi spotify premium liya hai MOD download karke 😂,2023-11-29T10:58:01Z,2
UgyFoFrX0xQllk9y1ol4AaABAg,60D6Fl_mKfE,@nileshjha945,meanwhile mod users be like: roz ki baat hai,2023-12-06T17:52:57Z,6
UgzGBKa8BmL684rlDuB4AaABAg,60D6Fl_mKfE,@3niketmusic,😂😂😂ye sabko batana nahi tha,2025-07-13T07:26:36Z,2
Ugw1wUw6oIjTkCpdrpZ4AaABAg,60D6Fl_mKfE,@paaappaaa,Meanwhile Spotify X users:🔱,2024-01-02T12:42:16Z,3
Ugyek-CPZgt0VH1-yeR4AaABAg,60D6Fl_mKfE,@Rangerrathore,Spotify be like: chilla chilla ke sabko scheme bata de 😂😂,2023-12-06T18:27:26Z,1
UgzB9-XDDkSLqX7aXtF4AaABAg,60D6Fl_mKfE,@Unknown.boy00,Mod User 🗿,2023-12-27T14:44:18Z,3
UgwX__EdhHMbVllcSY14AaABAg,60D6Fl_mKfE,@purveshpawar4191,Backend developer be like Bahot khatarnak log hai yaar 😢😂,2024-07-13T10:35:47Z,1
Ugx5gbrRt2HMjtFOa6J4AaABAg,60D6Fl_mKfE,@Sujanmahesh2005,So I am using Amazon music,2023-12-02T08:11:29Z,6
UgxmTb3dQO25Lf3LQ4h4AaABAg,60D6Fl_mKfE,@Ash_tentacion,Par meto black hole se sunta hun 😂,2023-12-13T07:22:19Z,1
Ugy0pmRReSTPqq8l3kt4AaABAg,60D6Fl_mKfE,@AnmolxThakur,Modders laughing in corner 😂,2023-12-04T11:04:15Z,3
UgyRWcT0Cd6_LX2FtZF4AaABAg,60D6Fl_mKfE,@akkinambiar2305,Spotify to its developers: Javascript mein badalav karo re😂,2023-12-06T21:14:55Z,0
UgxWFJQdt75E3LeoXRV4AaABAg,60D6Fl_mKfE,@chris11420,"""100 rupiya mahina dene mai phat Rahi hai or kehte hai mard hai """,2023-12-07T09:08:56Z,16
Ugy-aYGAOfX7RcKgKLh4AaABAg,60D6Fl_mKfE,@Tejas_kor,Mene to mod leliya he 😂😂😂😂😂,2023-12-05T13:54:55Z,1
Ugw55kEI22umkpWi3Kh4AaABAg,60D6Fl_mKfE,@WuhanBatEater23,Spotify premium apk laughing in corner,2023-11-28T17:23:37Z,3
UgyLiEJ2aM5096580Ld4AaABAg,60D6Fl_mKfE,@techplayz4062,spotify Pc mai bilkul free hai......without ads and can see to lyrics in free,2024-08-29T15:29:13Z,1
UgxRfIPwxNf2kfoM7jB4AaABAg,60D6Fl_mKfE,@AyushYadav-st4kr,"Meanwhile MOD users:😂😂😢😂😢😂😂😂😂😂😂😂😅😂
❤❤❤❤❤",2023-12-08T11:38:34Z,3
UgwJXLXQrSV8Ja6_rYh4AaABAg,60D6Fl_mKfE,@GhostGamingGG929,mne google s premium dwnld kr rkha h🗿,2023-12-03T13:59:05Z,1
UgxLSRYPGRdgBRh63jx4AaABAg,60D6Fl_mKfE,@shashankghoretha,Me who uses Spotify mod 🗿,2023-12-03T11:19:31Z,14
UgwjW6hLwNslw9H941B4AaABAg,94TUb4OvjMI,@Akhil__A,Lokathulla oru manushyanum ariyaatha aa hack paranju thannathin valare adhikam nanni🥰,2023-10-23T07:19:24Z,234
Ugy4QJqndMAHkaOKDDh4AaABAg,94TUb4OvjMI,@blackie734,Uff chooper trick🤣🤣,2023-11-03T13:11:21Z,83
Ugy0YX8rzZ7_OuGku8N4AaABAg,94TUb4OvjMI,@tibinjose3628,ലേ Spotify : ഇത്  വേഗം നമ്മൾ പരിഹരിക്കുന്നത് ആരിക്കും 😅 technical issue ആണേ 😂,2025-06-26T02:53:40Z,30
UgxG-0C3DVbTzLiJla54AaABAg,94TUb4OvjMI,@the12th_man,🙂ethano trick. Ellarum engane thanneya chyunne 😐,2023-08-08T15:55:50Z,279
UgwcK_VYj1knRd1X5Hl4AaABAg,94TUb4OvjMI,@rasishajsraseena7669,Thanks bro,2024-03-11T16:53:57Z,42
UgxuDsAeNIG8tSLg0oN4AaABAg,94TUb4OvjMI,@Justinnnnnnnnnnnnnnnnn,Umm nannayit ind 🙂🙏🏻,2026-06-22T23:54:20Z,0
UgxvOWXcWcABJZRc4N94AaABAg,94TUb4OvjMI,@Nidhamohan88,Ith thanneya njanum cheyyar😂,2025-04-16T12:41:43Z,21
Ugyck-Hjs37t4Hg8tqJ4AaABAg,94TUb4OvjMI,@SujithSujiz,Ingne chythaalm veendum opn akmbol add varila bt adutha song nu mune um add vrum,2023-08-11T03:09:51Z,13
Ugyg1S3NcD-Y_Nqtu7Z4AaABAg,94TUb4OvjMI,@mohammadmehabinmehabin,Ad il Vanna paatt are you talking to me by Guru Randhawa,2023-10-16T11:55:19Z,5
UgxwKyz7lzc-qCVED8B4AaABAg,94TUb4OvjMI,@Rayan-c2s,Super ayind,2026-03-22T18:35:41Z,0
UgzrrTRcwWkOJsQzlkB4AaABAg,94TUb4OvjMI,@drathul444-g6k,"Vere oru trick parayaam. Create multiple Spotify accounts on same phone using email, ph no, Facebook, apple id . Then switch to other when u can’t choose songs",2025-05-30T17:17:24Z,9
Ugw_nzetLdRw11Mfiw94AaABAg,94TUb4OvjMI,@instaaromal9797,വലിയ കുഴപ്പം ഇല്ല കുറച്ച് കഴിയുമ്പോൾ spotyfy തന്നെ ബാൻ ആക്കും എനിക്ക് കിട്ടിയിട്ട് ഉള്ളത് ആണ് 😢😢😂😂,2026-01-03T14:43:21Z,3
UgyDaVl7fWm9U3AVk914AaABAg,94TUb4OvjMI,@motorobo51,"But angane cheyyumbo edaykk 1 song kayyumbo thanne pinneyum ad thannondikkum.
Edaykk edaykk reset aki kalikkande😂",2025-06-14T06:34:56Z,5
UgxeAl-0tfRnNQa4SgR4AaABAg,94TUb4OvjMI,@muhammedanshif4646,Oru ad poyal 30 mint ad verilla normal aan 🫴,2025-06-15T16:30:14Z,8
Ugw2Zz6JImsUHHlIEY54AaABAg,94TUb4OvjMI,@thunderworld2979,Athoke poote ippo spotify useaakan pattanilla paatt kelkaan pattanilla athinu valla vazhim ndoo?😊,2024-12-02T16:20:10Z,5
Ugw0U9qa3X1bRZhzRO54AaABAg,94TUb4OvjMI,@ArafaUmmer,Valaree nandhiii🙏🫣,2024-11-06T11:54:05Z,0
UgzJr0irBAbPtoJ0gZp4AaABAg,94TUb4OvjMI,@Lekha-z2o,I m thinking this would be an old video. : rn Spotify.,2025-02-05T08:13:17Z,1
UgzfzGSUKSc-EmCw7JJ4AaABAg,94TUb4OvjMI,@SreeKunju-e5f,Etta couple music app onnu parayamo,2026-03-14T15:19:53Z,0
Ugy4nBFplDkM0u3eFVB4AaABAg,94TUb4OvjMI,@pabloescobar2837,Machaane chor thannneyalle thinnunne 😊,2025-08-01T11:59:36Z,3
UgxpHKheuo9xXiEinH94AaABAg,94TUb4OvjMI,@NiyasNiazi,Chetta enteai Spotifyilu your libraryilu liked songs varunilla athinu enthaa cheyunath,2025-07-17T16:58:12Z,0
Ugzw76snYFVBgpiALIh4AaABAg,94TUb4OvjMI,@PesPess-z2p,Bro engne freev ayii songs download akka,2025-04-08T13:06:16Z,2
UgwASmvC78jxNDJv0Od4AaABAg,94TUb4OvjMI,@naveendoval007,Flekstore eduth ipa file upload cheyth download akkadey😅,2025-03-16T14:13:18Z,1
UgxRbY65aLxz7YJ98-h4AaABAg,94TUb4OvjMI,@anaghamalu3140,Appo music download akkanum pinn offline hearing cheyyanum,2025-06-29T11:42:39Z,0
UgyDFLCTCUyJfcUeHcl4AaABAg,94TUb4OvjMI,@madhavsrishi7490,👏🏻,2023-12-21T10:04:45Z,0
UgzPuFGAHxsOCHsqno54AaABAg,94TUb4OvjMI,@zadhinaboobakker,Fresh fresh,2026-01-31T05:58:40Z,0
UgyjbPG13SJUsbgSMEd4AaABAg,94TUb4OvjMI,@susanthms615,Hacker he bhaiiii😂,2025-06-14T06:28:06Z,1
UgwPjfW5Ci0fEE9EJ494AaABAg,94TUb4OvjMI,@aswink6616,Case link indo bro,2024-12-27T05:53:04Z,2
UgzKfGzpzdlZnEVfNIh4AaABAg,94TUb4OvjMI,@Sarath29,Ipo ingane cheythalum add thanne add 😅myrr,2025-02-21T21:12:44Z,7
Ugyv4ngJAmW89D0v3fR4AaABAg,94TUb4OvjMI,@HANANTK-3,Ayye nighelk njn pryenjethara  google serch outurtune apoll apk kittum download akiko no ads song download akkam youtub and sptotify ella song um kitrtum njan pranje thanile oru sub adii❤‍🩹👍,2026-05-01T10:15:47Z,1
UgwCuBzaaZVFTlQxx8x4AaABAg,94TUb4OvjMI,@jilsonjhon7723,Trick❎nivarthikedu✅,2026-06-21T06:30:07Z,0
UgwlENJwUINFDBfCIGJ4AaABAg,94TUb4OvjMI,@MuhammedNaeem-f1e6y,😇,2026-03-28T09:44:40Z,0
UgyXkUxvvILaRn4ateR4AaABAg,94TUb4OvjMI,@Sachwhhh,Offline il paat veykaan pattui,2024-09-14T17:03:08Z,0
Ugxj-zOAOZrsOkJJ-rl4AaABAg,94TUb4OvjMI,@Psilcobin,Ithano tech?,2025-07-17T02:49:51Z,0
UgzqjAGdYh8-407CDml4AaABAg,94TUb4OvjMI,@shameerpp6860,music,2025-05-22T20:31:52Z,0
UgyaeXo0oCua_KTP6Qx4AaABAg,94TUb4OvjMI,@akhilakhilv9212,Enthokke cheythu nnittum ad varunnund bro ntha cheyya,2025-12-04T02:21:21Z,0
UgzBNsfEWqAoXmU63254AaABAg,94TUb4OvjMI,@shifahnasri_5346,Ayyyooo puthya arivu 😂vallya upakaram.ath back adikkunna time kondd add theernnollum 🤣,2023-08-08T15:54:55Z,3
Ugy6-WBATZIqHARnywd4AaABAg,94TUb4OvjMI,@Rayan-c2s,Ithippo ellrum ith thanne cheyarru,2026-03-22T18:35:55Z,0
Ugya0_A8yjkeA0y3ywl4AaABAg,94TUb4OvjMI,@AzwadKA-l4m2s,Poli😂,2026-06-04T15:44:49Z,0
UgxLD1ohFmp55zS_pnt4AaABAg,94TUb4OvjMI,@athrasserybhavia,Adhu gamilum pattum,2026-05-13T02:53:34Z,0
UgyDwy1QjNLViz1-D3B4AaABAg,94TUb4OvjMI,@nebinns,Ith njammal androidil cheyeneth thenne😂😂,2025-06-19T13:52:07Z,2
UgypBoRvuwppk9Od7Al4AaABAg,94TUb4OvjMI,@anandhusanal623,lavan 3g il thanaa 5g ayilann thonunn,2025-06-23T21:23:09Z,0
UgwyutNDPKcQNk4Zzbp4AaABAg,94TUb4OvjMI,@jayanvaasu2766,😮,2025-11-14T14:21:43Z,0
Ugx0zzgimlcipY2_If54AaABAg,94TUb4OvjMI,@shershas4329,Inni swapnagalil mathram,2023-10-22T11:05:28Z,1
UgwAl4rpYtAFp6KQcbZ4AaABAg,94TUb4OvjMI,@Unknwon-ee5ud,Youtube um ithepole cheythal അണ്ണൻ ഒന്നും പിന്നെ revenue  undavilla,2025-06-04T13:15:53Z,0
UgxtrZyV4OkgPGCdDB54AaABAg,94TUb4OvjMI,@pennywise7735,6 tym mathre move akkan pattunnullu appozhoo..,2025-02-03T07:45:05Z,0
UgwmNorWAab4r5Gonkp4AaABAg,94TUb4OvjMI,@zreejith_s8078,Brhh now what you.doooo,2023-11-29T11:22:09Z,1
Ugx_-mYt55OfbgvvoWJ4AaABAg,94TUb4OvjMI,@glynpoduthas_37,😂 fresh,2026-02-27T06:41:36Z,0
UgxrbJPVf2zDEmeNa-l4AaABAg,94TUb4OvjMI,@mallu_gaming_yt11,Enikk idh adyame ariyyaa😂,2025-11-04T02:18:51Z,0
Ugw-qgCu6Zv40UfZeSF4AaABAg,94TUb4OvjMI,@Blancos07,Introducing 90% content 10,2025-06-17T14:21:31Z,0
UgzszEyJGEmRyl3Dr8J4AaABAg,94TUb4OvjMI,@waxxyXobito,Bro I do the same 😂😂,2025-07-10T17:22:49Z,0
Ugy6L_qU4v4H1vgwebl4AaABAg,fdHcuXfHzOg,@Bhargav-ps9to,"Broo 
I'm also Bhargav❤",2025-12-30T17:22:39Z,6
UgzZcrJPSv9av_eGxfJ4AaABAg,fdHcuXfHzOg,@Blue.Serenityy,"I had bought the 1 week plan a month ago for 29 rs or something, a month later they have a scheme where if u had premium before u can buy premium for 3 months at 99 rs then 199 after the 3 months, so I'll get the 3 months done and just cancel the plan 1 day before 3 months end",2025-11-29T07:02:49Z,5
Ugwg-YBogjj3MxcRnQZ4AaABAg,fdHcuXfHzOg,@arshgaming321,Offline music bhi bina net use kiye,2026-05-26T03:36:17Z,0
UgxExhvOL8AYWWSw9ox4AaABAg,fdHcuXfHzOg,@nikhilrawat572,Audiomack on top ❤,2026-02-11T11:17:22Z,1
UgzIQ4gGcarL4eAfH2V4AaABAg,fdHcuXfHzOg,@jaisyash121,What is a difference between spotify basic plan and Spotify standard plan?,2026-04-30T09:28:00Z,0
Ugx0FevkGzuppUL1N1R4AaABAg,fdHcuXfHzOg,@AbhishekBhowmick-k2d,Apk hai Spotify premium ka😅,2025-10-02T06:42:56Z,12
UgzJzW8vsgG5Y2Digah4AaABAg,fdHcuXfHzOg,@theuplifter6201,Hello brother reply me,2025-08-19T15:21:14Z,1
Ugw4BUwyR-IuAUiMcHB4AaABAg,fdHcuXfHzOg,@asjadnawaz645,But in free You can only Listen 15Songs of your Choice.,2025-11-11T13:47:03Z,1
Ugwal7rVIgPNKBjRpK14AaABAg,fdHcuXfHzOg,@kotixansh838,So it's worth it or not what is your experience say🤔,2025-08-21T16:08:28Z,6
Ugy6LOYQd5aWu2xbSOt4AaABAg,fdHcuXfHzOg,@theuplifter6201,Hello brother reply me,2025-08-19T15:21:22Z,0
